時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2022/2/15,39.65,41,39.65,41,39.81,38.7,38.97,40.36,41.44,41.06,38.97,36.87,6,23,15,0,3,0,0,0.01%,-1,21970,0,1,44.35%,0,9,0,0,0.02%,47,1,2,1,0,0.38%,66.88,0,0.54,13328,14836,-1508,56.67,0,10.73%,10.66%
2022/2/16,40.25,40.25,40.25,40.25,39.99,38.9,38.95,40.33,41.41,41.01,38.95,36.9,4,22,15,0,3,0,0,0.01%,-2,21968,0,2,44.34%,0,9,0,0,0.02%,48,1,1,0,0,0.39%,66.88,0,0.72,12815,14316,-1501,56.67,0,10.56%,10.61%
2022/2/17,39.55,39.55,39.3,39.3,39.98,39.14,38.97,40.29,41.39,41.03,38.97,36.91,15,24,15,0,3,0,0,0.01%,1,21969,1,0,44.35%,1,10,1,0,0.02%,44,-4,1,5,0,0.36%,66.88,0,0.67,12848,14373,-1525,56.67,0,10.59%,10.60%
2022/2/18,39,39,39,39,39.84,39.35,38.93,40.26,41.36,40.95,38.93,36.9,2,8,15,0,3,0,0,0.01%,0,21969,0,0,44.35%,0,10,0,0,0.02%,44,0,0,0,0,0.36%,66.88,0,0.49,12849,14418,-1569,56.67,0,10.42%,10.51%
2022/2/21,39,40.4,39,39.1,39.73,39.48,38.92,40.22,41.33,40.94,38.92,36.9,16,9,15,0,3,0,0,0.01%,1,21970,1,0,44.35%,0,10,0,0,0.02%,44,0,2,2,0,0.36%,66.88,0,0.51,12909,14432,-1523,56.67,0,10.40%,10.45%
2022/2/22,38.75,38.75,38.75,38.75,39.28,39.55,38.91,40.19,41.3,40.93,38.91,36.89,0,7,15,0,3,0,0,0.01%,0,21970,0,0,44.35%,0,10,0,0,0.02%,44,0,0,0,0,0.36%,66.88,0,1.01,12559,15048,-2489,56.67,0,10.41%,10.43%
2022/2/23,38.75,38.75,38.75,38.75,38.98,39.49,38.92,40.16,41.27,40.94,38.92,36.9,1,7,14,0,3,0,0,0.01%,-1,21969,0,1,44.35%,0,10,0,0,0.02%,44,0,0,0,0,0.36%,66.88,0,0.72,12623,14764,-2141,56.67,0,10.39%,10.41%
2022/2/24,38.75,39.2,37.55,37.85,38.69,39.34,38.83,40.13,41.24,40.88,38.83,36.78,62,16,20,0,3,0,0,0.01%,-3,21966,2,5,44.34%,-1,9,0,1,0.02%,42,-2,0,2,0,0.34%,66.88,0,0.9,12288,15560,-3272,56.67,0,10.54%,10.48%
2022/2/25,37.85,37.85,37.85,37.85,38.46,39.15,38.79,40.09,41.21,40.88,38.79,36.69,2,16,12,0,3,0,0,0.01%,0,21966,0,0,44.34%,0,9,0,0,0.02%,44,2,2,0,0,0.36%,66.88,0,0.68,11836,15359,-3523,56.67,0,10.78%,10.63%
2022/3/1,38.5,38.5,38.5,38.5,38.34,39.04,38.72,40.07,41.18,40.76,38.72,36.68,0,13,11,0,3,0,0,0.01%,0,21966,0,0,44.34%,0,9,0,0,0.02%,44,0,0,0,0,0.36%,66.88,0,0.89,11852,14731,-2879,56.67,0,10.54%,10.58%
2022/3/2,38.5,38.5,38.5,38.5,38.29,38.79,38.74,40.04,41.16,40.76,38.74,36.72,0,13,10,0,3,0,0,0.01%,0,21966,0,0,44.34%,0,9,0,0,0.02%,44,0,0,0,0,0.36%,66.88,0,0.4,11784,14835,-3051,56.67,0,10.43%,10.51%
2022/3/3,38.6,38.95,38.6,38.95,38.33,38.66,38.78,40.01,41.12,40.79,38.78,36.76,3,13,10,0,3,0,0,0.01%,0,21966,0,0,44.34%,0,9,0,0,0.02%,45,1,1,0,0,0.36%,66.88,0,0.46,11850,14731,-2881,56.67,0,10.38%,10.44%
2022/3/4,38.55,39.55,38.55,39.55,38.67,38.68,38.91,39.99,41.09,40.75,38.91,37.06,4,2,9,0,3,0,0,0.01%,2,21968,2,0,44.34%,0,9,0,0,0.02%,46,1,1,0,0,0.37%,66.88,0,0.19,11744,15082,-3338,56.67,0,9.47%,9.96%
2022/3/7,38.6,39.4,38.1,39,38.9,38.68,39.01,39.98,41.07,40.61,39.01,37.42,14,4,10,0,3,0,0,0.01%,-2,21966,0,2,44.34%,0,9,0,0,0.02%,48,2,3,1,0,0.39%,66.88,0,1.2,11105,16169,-5064,56.67,0,8.18%,9.07%
2022/3/8,39,39,39,39,39,38.67,39.07,39.97,41.03,40.57,39.07,37.58,0,4,9,0,3,0,0,0.01%,0,21966,0,0,44.34%,0,9,0,0,0.02%,48,0,0,0,0,0.39%,66.88,0,0.79,9045,16540,-7495,56.67,0,7.66%,8.36%
2022/3/9,37.05,39,37,37.65,38.83,38.56,39.05,39.96,41,40.61,39.05,37.49,20,8,11,0,3,0,0,0.01%,-2,21964,0,2,44.34%,0,9,0,0,0.02%,51,3,4,1,0,0.41%,66.88,0,0.52,9128,16138,-7010,56.67,0,7.99%,8.18%
2022/3/10,37.7,37.7,37.7,37.7,38.58,38.46,38.97,39.96,40.95,40.63,38.97,37.31,0,8,11,0,3,0,0,0.01%,0,21964,0,0,44.34%,0,9,0,0,0.02%,51,0,0,0,0,0.41%,66.88,0,0.54,9355,15287,-5932,56.67,0,8.52%,8.35%
2022/3/11,37.7,38.8,37.7,38.6,38.39,38.53,38.93,39.96,40.92,40.59,38.93,37.28,7,8,5,0,3,0,0,0.01%,-1,21963,0,1,44.33%,0,9,0,0,0.02%,49,-2,0,2,0,0.40%,66.88,0,0.62,9277,15634,-6357,56.67,0,8.51%,8.43%
2022/3/14,38.6,38.6,38.6,38.6,38.31,38.61,38.88,39.95,40.88,40.5,38.88,37.25,0,5,5,0,3,0,0,0.01%,0,21963,0,0,44.33%,0,9,0,0,0.02%,49,0,0,0,0,0.40%,66.88,0,0.63,9207,15675,-6468,56.67,0,8.36%,8.39%
2022/3/15,38.5,38.5,37.8,38.2,38.15,38.58,38.81,39.95,40.85,40.41,38.81,37.2,7,7,6,0,3,0,0,0.01%,0,21963,0,0,44.33%,0,9,0,0,0.02%,50,1,1,0,0,0.40%,66.88,0,0.1,9105,16393,-7288,56.67,0,8.29%,8.34%
2022/3/16,38.6,38.6,38.25,38.25,38.27,38.55,38.67,39.94,40.81,39.94,38.67,37.4,2,3,6,0,3,0,0,0.01%,2,21965,2,0,44.34%,0,9,0,0,0.02%,50,0,0,0,0,0.40%,66.88,0,-0.014,9135,16286,-7151,56.67,0,6.57%,7.46%
2022/3/17,38.25,38.25,37.5,38.25,38.38,38.48,38.57,39.93,40.77,39.62,38.57,37.52,29,9,8,0,3,0,0,0.01%,5,21970,5,0,44.35%,0,9,0,0,0.02%,45,-5,5,10,0,0.36%,66.88,0,0.26,9898,15026,-5128,56.67,0,5.45%,6.45%
2022/3/18,38,38,38,38,38.26,38.33,38.5,39.91,40.73,39.53,38.5,37.48,1,8,8,0,3,0,0,0.01%,0,21970,0,0,44.35%,0,9,0,0,0.02%,45,0,0,0,0,0.36%,66.88,0,0.63,11472,15138,-3666,56.67,0,5.31%,5.88%
2022/3/21,38.25,38.25,38.25,38.25,38.19,38.25,38.47,39.9,40.69,39.47,38.47,37.46,0,8,7,0,3,0,0,0.01%,0,21970,0,0,44.35%,0,9,0,0,0.02%,45,0,0,0,0,0.36%,66.88,0,0.023,11584,15310,-3726,56.67,0,5.21%,5.55%
2022/3/22,38,39.5,38,39.35,38.42,38.29,38.48,39.89,40.65,39.52,38.48,37.44,11,9,8,0,3,0,0,0.01%,3,21973,3,0,44.35%,0,9,0,0,0.02%,52,7,7,0,0,0.42%,66.88,0,0.45,11532,15316,-3784,56.67,0,5.40%,5.47%
2022/3/23,38.8,39.1,38.7,39.1,38.59,38.43,38.5,39.88,40.62,39.56,38.5,37.43,18,12,8,0,3,0,0,0.01%,3,21976,3,0,44.36%,0,9,0,0,0.02%,63,11,11,0,0,0.51%,66.88,0,0.34,11699,15185,-3486,56.67,0,5.55%,5.51%
2022/3/24,38.6,38.6,38.6,38.6,38.66,38.52,38.49,39.87,40.58,39.55,38.49,37.42,0,6,8,0,3,0,0,0.01%,0,21976,0,0,44.36%,0,9,0,0,0.02%,63,0,0,0,0,0.51%,66.88,0,-0.5,10180,15188,-5008,56.67,0,5.52%,5.52%
2022/3/25,38.5,38.5,38,38,38.66,38.46,38.5,39.85,40.55,39.54,38.5,37.45,4,7,7,0,3,0,0,0.01%,-2,21974,0,2,44.36%,0,9,0,0,0.02%,63,0,0,0,0,0.51%,66.88,0,-0.012,10172,15193,-5021,56.67,0,5.44%,5.48%
2022/3/28,37.95,37.95,37.95,37.95,38.6,38.4,38.5,39.84,40.51,39.54,38.5,37.46,1,7,7,0,3,0,0,0.01%,-1,21973,0,1,44.35%,0,9,0,0,0.02%,63,0,0,0,0,0.51%,66.88,0,-0.14,9813,15590,-5777,56.67,0,5.38%,5.43%
2022/3/29,37.95,37.95,37.95,37.95,38.32,38.37,38.47,39.82,40.47,39.54,38.47,37.41,0,5,7,0,3,0,0,0.01%,0,21973,0,0,44.35%,0,9,0,0,0.02%,63,0,0,0,0,0.51%,66.88,0,0.42,9875,15482,-5607,56.67,0,5.52%,5.48%
2022/3/30,38.3,38.3,38.3,38.3,38.16,38.38,38.46,39.81,40.43,39.53,38.46,37.4,0,1,6,0,3,0,0,0.01%,0,21973,0,0,44.35%,0,9,0,0,0.02%,63,0,0,0,0,0.51%,66.88,0,0.6,9960,15102,-5142,56.67,0,5.54%,5.51%
2022/3/31,38.3,38.3,38.3,38.3,38.1,38.38,38.43,39.79,40.39,39.47,38.43,37.39,0,1,4,0,3,0,0,0.01%,0,21973,0,0,44.35%,0,9,0,0,0.02%,63,0,0,0,0,0.51%,66.88,0,-0.056,9921,15266,-5345,56.67,0,5.43%,5.47%
2022/4/1,38.3,38.3,38,38,38.1,38.38,38.35,39.77,40.35,39.27,38.35,37.43,2,1,4,0,3,0,0,0.01%,-1,21972,0,1,44.35%,0,9,0,0,0.02%,63,0,0,0,0,0.51%,66.88,0,0.32,9863,15489,-5626,56.67,0,4.81%,5.14%
2022/4/6,37.65,37.8,37.6,37.8,38.07,38.34,38.29,39.75,40.3,39.19,38.29,37.39,8,2,4,0,3,0,0,0.01%,0,21972,0,0,44.35%,0,9,0,0,0.02%,63,0,0,0,0,0.51%,66.88,0,0.29,9850,15511,-5661,56.67,0,4.71%,4.92%
2022/4/7,37.3,37.5,37.3,37.5,37.98,38.15,38.22,39.73,40.26,39.12,38.22,37.31,6,3,4,0,3,0,0,0.01%,0,21972,1,1,44.35%,0,9,0,0,0.02%,62,-1,2,3,0,0.50%,66.88,0,0.37,9609,16236,-6627,56.67,0,4.73%,4.83%
2022/4/8,37.5,37.5,37.5,37.5,37.82,37.99,38.21,39.7,40.22,39.13,38.21,37.29,0,3,2,0,3,0,0,0.01%,0,21972,0,0,44.35%,0,9,0,0,0.02%,62,0,0,0,0,0.50%,66.88,0,0.86,9631,16019,-6388,56.67,0,4.84%,4.83%
2022/4/11,37.5,37.5,37.5,37.5,37.66,37.88,38.2,39.68,40.18,39.15,38.2,37.25,0,3,2,0,3,0,0,0.01%,0,21972,0,0,44.35%,0,9,0,0,0.02%,62,0,0,0,0,0.50%,66.88,0,0.27,9512,16521,-7009,56.67,0,4.98%,4.90%
2022/4/12,36.35,37,36.35,37,37.46,37.78,38.12,39.65,40.14,39.18,38.12,37.06,9,5,3,0,3,0,0,0.01%,0,21972,0,0,44.35%,0,9,0,0,0.02%,62,0,0,0,0,0.50%,66.88,0,-0.35,9485,16585,-7100,56.67,0,5.59%,5.24%
2022/4/13,37,37.85,37,37.85,37.47,37.77,38.08,39.63,40.1,39.13,38.08,37.04,10,5,4,0,3,0,0,0.01%,2,21979,5,3,44.37%,0,9,0,0,0.02%,62,0,0,0,0,0.50%,66.88,0,0.88,10357,16282,-5925,56.67,0,5.50%,5.37%
2022/4/14,37.85,37.85,37.85,37.85,37.54,37.76,38.07,39.6,40.06,39.12,38.07,37.01,1,4,4,0,3,0,0,0.01%,0,21979,0,0,44.37%,0,9,0,0,0.02%,62,0,1,1,0,0.50%,66.88,0,0.27,10534,16262,-5728,56.67,0,5.52%,5.44%
2022/4/15,36.45,37.5,36.45,37.5,37.54,37.68,38.03,39.58,40.02,39.1,38.03,36.95,2,4,4,0,3,0,0,0.01%,-1,21978,0,1,44.36%,0,9,0,0,0.02%,62,0,0,0,0,0.50%,66.88,0,0.084,10766,16887,-6121,56.67,0,5.65%,5.55%
2022/4/18,37.5,37.5,37.5,37.5,37.54,37.6,37.99,39.55,39.99,39.08,37.99,36.9,2,5,4,0,3,0,0,0.01%,0,21978,0,0,44.36%,0,9,0,0,0.02%,62,0,0,0,0,0.50%,66.88,0,0.79,10775,17173,-6398,56.67,0,5.75%,5.65%
2022/4/19,36.5,36.5,36.5,36.5,37.44,37.45,37.92,39.52,39.95,39.19,37.92,36.64,2,3,4,0,3,0,0,0.01%,-1,21977,0,1,44.36%,0,9,0,0,0.02%,62,0,0,0,0,0.50%,66.88,0,0.44,10855,16948,-6093,56.67,0,6.71%,6.18%
2022/4/20,36.65,37.7,36.65,37.7,37.41,37.44,37.89,39.49,39.91,39.15,37.89,36.62,2,2,3,0,3,0,0,0.01%,1,21978,1,0,44.36%,0,9,0,0,0.02%,61,-1,0,1,0,0.49%,66.88,0,0.47,10961,16703,-5742,56.67,0,6.68%,6.43%
2022/4/21,37.8,37.8,37.8,37.8,37.4,37.47,37.81,39.46,39.88,38.88,37.81,36.74,1,2,3,0,3,0,0,0.01%,0,21978,0,0,44.36%,0,9,0,0,0.02%,60,-1,0,1,0,0.48%,66.88,0,0.75,11061,16591,-5530,56.67,0,5.67%,6.05%
2022/4/22,37.05,37.05,37.05,37.05,37.31,37.43,37.71,39.43,39.84,38.65,37.71,36.76,0,1,3,0,3,0,0,0.01%,0,21978,0,0,44.36%,0,9,0,0,0.02%,60,0,0,0,0,0.48%,66.88,0,-0.27,11005,16881,-5876,56.67,0,5.00%,5.53%
2022/4/25,37.05,37.05,37.05,37.05,37.22,37.38,37.63,39.41,39.81,38.52,37.63,36.74,0,1,3,0,3,0,0,0.01%,0,21978,0,0,44.36%,0,9,0,0,0.02%,60,0,0,0,0,0.48%,66.88,0,-0.35,10986,17758,-6772,56.67,0,4.73%,5.13%
2022/4/26,37.05,37.05,37.05,37.05,37.33,37.39,37.58,39.39,39.78,38.49,37.58,36.67,0,1,2,0,3,0,0,0.01%,0,21978,0,0,44.36%,0,9,0,0,0.02%,60,0,0,0,0,0.48%,66.88,0,-0.16,10740,18022,-7282,56.67,0,4.83%,4.98%
2022/4/27,37.05,37.05,37.05,37.05,37.2,37.31,37.54,39.37,39.75,38.46,37.54,36.62,0,0,1,0,3,0,0,0.01%,0,21978,0,0,44.36%,0,9,0,0,0.02%,60,0,0,0,0,0.48%,66.88,0,0.0096,10917,18932,-8015,56.67,0,4.90%,4.94%
2022/4/28,36,36,36,36,36.84,37.12,37.44,39.35,39.71,38.56,37.44,36.32,1,0,1,0,3,0,0,0.01%,0,21978,0,0,44.36%,0,9,0,0,0.02%,60,0,0,0,0,0.48%,66.88,0,0.32,10985,18919,-7934,56.67,0,5.96%,5.45%
2022/4/29,36.15,36.6,36,36.6,36.75,37.03,37.36,39.33,39.68,38.46,37.36,36.25,5,1,1,0,3,0,0,0.01%,-1,21977,0,1,44.36%,0,9,0,0,0.02%,61,1,1,0,0,0.49%,66.88,0,0.16,11116,18895,-7779,56.67,0,5.89%,5.67%
2022/5/3,36.5,36.5,36.5,36.5,36.64,36.93,37.27,39.31,39.65,38.34,37.27,36.19,4,2,2,0,3,0,0,0.01%,-1,21976,0,1,44.36%,0,9,0,0,0.02%,60,-1,0,1,0,0.48%,66.88,0,0.52,11616,19118,-7502,56.67,0,5.75%,5.71%
2022/5/4,37.7,37.7,37.7,37.7,36.77,37.05,37.25,39.3,39.62,38.29,37.25,36.21,1,2,1,0,3,0,0,0.01%,-1,21975,0,1,44.36%,0,9,0,0,0.02%,60,0,0,0,0,0.48%,66.88,0,-0.1,11708,19057,-7349,56.67,0,5.57%,5.64%
2022/5/5,37.5,38.1,37.5,38.1,36.98,37.09,37.27,39.29,39.61,38.34,37.27,36.19,5,3,2,0,3,0,0,0.01%,0,21975,0,0,44.36%,0,9,0,0,0.02%,60,0,0,0,0,0.48%,66.88,0,1.17,11999,18601,-6602,56.67,0,5.78%,5.71%
2022/5/6,37,38,37,38,37.38,37.11,37.29,39.28,39.6,38.41,37.29,36.17,2,3,2,0,3,0,0,0.01%,0,21975,0,0,44.36%,0,9,0,0,0.02%,60,0,0,0,0,0.48%,66.88,0,-0.16,11961,19313,-7352,56.67,0,6.00%,5.85%
2022/5/9,38.1,38.1,36.75,36.75,37.41,37.08,37.25,39.26,39.59,38.39,37.25,36.11,4,3,2,0,3,0,0,0.01%,-3,21972,0,3,44.35%,0,9,0,0,0.02%,60,0,0,0,0,0.48%,66.88,0,-0.19,11704,20349,-8645,56.67,0,6.11%,5.98%
2022/5/10,37,38.1,37,38.1,37.73,37.19,37.28,39.25,39.59,38.48,37.28,36.09,2,3,2,0,3,0,0,0.01%,0,21972,0,0,44.35%,0,9,0,0,0.02%,60,0,0,0,0,0.48%,66.88,0,0.15,11448,20947,-9499,56.67,0,6.40%,6.19%
2022/5/11,39,39.5,38.5,39.35,38.06,37.42,37.4,39.26,39.59,38.89,37.4,35.91,48,12,7,0,3,0,0,0.01%,0,21972,1,1,44.35%,0,9,0,0,0.02%,46,-14,5,19,0,0.37%,66.88,0,0.21,11447,21250,-9803,56.67,0,7.95%,7.07%
2022/5/12,39.5,41.15,38.15,39.3,38.3,37.64,37.47,39.26,39.59,39.17,37.47,35.78,31,17,10,0,3,0,0,0.01%,-2,21970,0,2,44.35%,0,9,0,0,0.02%,47,1,8,7,0,0.38%,66.88,0,-0.08,11200,22259,-11059,56.67,0,9.04%,8.05%
2022/5/13,39.3,40.45,39,39.3,38.56,37.97,37.55,39.26,39.59,39.41,37.55,35.68,12,19,11,0,3,0,0,0.01%,0,21970,1,1,44.35%,0,9,0,0,0.02%,48,1,4,3,0,0.39%,66.88,0,0.55,11410,21732,-10322,56.67,0,9.95%,9.00%
2022/5/16,39.5,39.5,39,39.35,39.08,38.25,37.64,39.26,39.59,39.66,37.64,35.61,7,20,12,0,3,0,0,0.01%,1,21971,2,1,44.35%,0,9,0,0,0.02%,46,-2,1,3,0,0.37%,66.88,0,0.45,11463,21493,-10030,56.67,0,10.76%,9.88%
2022/5/17,39.05,40.25,38.95,40.05,39.47,38.6,37.77,39.26,39.59,40.05,37.77,35.48,20,24,13,0,3,0,0,0.01%,1,21972,3,2,44.35%,0,9,0,0,0.02%,51,5,10,5,0,0.41%,66.88,0,-0.036,11507,21201,-9694,56.67,0,12.08%,10.98%
2022/5/18,39.3,40.1,39.2,40.1,39.62,38.84,37.95,39.26,39.58,40.36,37.95,35.53,17,17,15,0,3,0,0,0.01%,4,21976,4,0,44.36%,0,9,0,0,0.02%,43,-8,1,9,0,0.35%,66.88,0,0.65,11713,20776,-9063,56.67,0,12.74%,11.86%
2022/5/19,40.1,40.1,40.1,40.1,39.78,39.04,38.07,39.27,39.58,40.65,38.07,35.48,0,11,14,0,3,0,0,0.01%,0,21976,0,0,44.36%,0,9,0,0,0.02%,43,0,0,0,0,0.35%,66.88,0,-0.25,11648,21254,-9606,56.67,0,13.60%,12.73%
2022/5/20,40.1,40.1,40.1,40.1,39.94,39.25,38.18,39.28,39.57,40.91,38.18,35.45,0,9,14,0,3,0,0,0.01%,0,21976,0,0,44.36%,0,9,0,0,0.02%,43,0,0,0,0,0.35%,66.88,0,0.86,11636,20973,-9337,56.67,0,14.31%,13.52%
2022/5/23,40,40,40,40,40.07,39.58,38.33,39.29,39.57,41.12,38.33,35.54,1,8,14,0,3,0,0,0.01%,0,21976,0,0,44.36%,0,9,0,0,0.02%,42,-1,0,1,0,0.34%,66.88,0,0.7,11527,20900,-9373,56.67,0,14.56%,14.04%
2022/5/24,39.2,39.5,39.2,39.5,39.96,39.72,38.45,39.29,39.56,41.22,38.45,35.68,11,6,15,0,3,0,0,0.01%,-1,21975,0,1,44.36%,0,9,0,0,0.02%,33,-9,0,9,0,0.27%,66.88,0,0.36,11430,21525,-10095,56.67,0,14.40%,14.22%
2022/5/25,39.5,39.5,39.5,39.5,39.84,39.73,38.57,39.3,39.56,41.3,38.57,35.85,0,2,10,0,3,0,0,0.01%,0,21975,0,0,44.36%,0,9,0,0,0.02%,33,0,0,0,0,0.27%,66.88,0,-0.15,11225,21472,-10247,56.67,0,14.14%,14.18%
2022/5/26,39.5,39.9,39.5,39.9,39.8,39.79,38.72,39.3,39.55,41.41,38.72,36.02,2,3,7,0,3,0,0,0.01%,0,21975,0,0,44.36%,0,9,0,0,0.02%,33,0,0,0,0,0.27%,66.88,0,-0.47,11194,21752,-10558,56.67,0,13.91%,14.04%
2022/5/27,41.75,41.75,40.25,40.45,39.87,39.91,38.94,39.31,39.55,41.42,38.94,36.45,15,6,7,0,3,0,0,0.01%,5,21980,5,0,44.37%,0,9,0,0,0.02%,33,0,0,0,0,0.27%,66.88,0,0.19,11229,21293,-10064,56.67,0,12.76%,13.40%
2022/5/30,40.5,40.5,40.45,40.45,39.96,40.02,39.13,39.32,39.55,41.45,39.13,36.81,4,6,7,0,3,0,0,0.01%,1,21981,1,0,44.37%,1,10,1,0,0.02%,34,1,1,0,0,0.27%,66.88,0,1.35,11471,19919,-8448,56.67,0,11.87%,12.63%
2022/5/31,39.9,39.9,39.5,39.7,40,39.98,39.29,39.33,39.54,41.28,39.29,37.3,3,5,5,0,3,0,0,0.01%,-1,21980,0,1,44.37%,0,10,0,0,0.02%,35,1,1,0,0,0.28%,66.88,0,0.61,13756,19193,-5437,56.67,0,10.14%,11.39%
2022/6/1,39.75,39.75,39.45,39.45,39.99,39.92,39.38,39.33,39.53,41.23,39.38,37.52,6,6,4,0,3,0,0,0.01%,0,21980,0,0,44.37%,0,10,0,0,0.02%,35,0,0,0,0,0.28%,66.88,0,0.35,13846,19065,-5219,56.67,0,9.42%,10.40%
2022/6/2,39.5,39.5,39.5,39.5,39.91,39.86,39.45,39.33,39.52,41.21,39.45,37.69,0,6,4,0,3,0,0,0.01%,0,21980,0,0,44.37%,0,10,0,0,0.02%,35,0,0,0,0,0.28%,66.88,0,-0.14,13845,19347,-5502,56.67,0,8.92%,9.66%
2022/6/6,39.6,39.6,39.6,39.6,39.74,39.81,39.53,39.33,39.51,41.16,39.53,37.9,0,3,4,0,3,0,0,0.01%,0,21980,0,0,44.37%,0,10,0,0,0.02%,35,0,0,0,0,0.28%,66.88,0,0.31,13839,19199,-5360,56.67,0,8.25%,8.95%
2022/6/7,39.6,39.6,39.6,39.6,39.57,39.77,39.67,39.33,39.49,40.69,39.67,38.65,1,2,4,0,3,0,0,0.01%,-1,21979,0,1,44.37%,0,10,0,0,0.02%,35,0,0,0,0,0.28%,66.88,0,0.4,13661,19432,-5771,56.67,0,5.13%,7.04%
2022/6/8,39.2,40.4,39.2,40.4,39.71,39.86,39.79,39.33,39.49,40.56,39.79,39.01,6,3,4,0,3,0,0,0.01%,0,21979,0,0,44.37%,0,10,0,0,0.02%,33,-2,0,2,0,0.27%,66.88,0,0.26,13846,19399,-5553,56.67,0,3.87%,5.46%
2022/6/9,40.5,40.5,39.6,39.6,39.74,39.87,39.8,39.33,39.48,40.55,39.8,39.05,4,2,4,0,3,0,0,0.01%,0,21979,0,0,44.37%,0,10,0,0,0.02%,33,0,0,0,0,0.27%,66.88,0,0.27,13793,19414,-5621,56.67,0,3.77%,4.61%
2022/6/10,39.1,39.1,39.1,39.1,39.66,39.79,39.79,39.33,39.46,40.57,39.79,39.01,1,2,4,0,3,0,0,0.01%,-1,21978,0,1,44.36%,0,10,0,0,0.02%,33,0,0,0,0,0.27%,66.88,0,-0.54,13753,19745,-5992,56.67,0,3.93%,4.27%
2022/6/13,41.1,42.8,40.1,40.1,39.76,39.75,39.83,39.34,39.45,40.59,39.83,39.07,106,24,13,0,3,0,0,0.01%,-2,21976,3,5,44.36%,-1,9,0,1,0.02%,37,4,5,1,0,0.30%,66.88,0,0.13,12795,21215,-8420,56.67,0,3.81%,4.04%
2022/6/14,42.8,44.1,40.35,44.1,40.66,40.12,40.07,39.37,39.46,42.05,40.07,38.08,315,86,44,0,3,0,0,0.01%,-2,21974,6,8,44.36%,0,9,0,0,0.02%,76,39,49,10,0,0.61%,66.88,0,-1,12948,21599,-8651,56.67,0,9.93%,6.98%
2022/6/15,48.5,48.5,47.65,48.5,42.28,41,40.49,39.42,39.48,44.67,40.49,36.31,451,175,89,0,3,0,0,0.01%,0,21974,3,3,44.36%,0,9,0,0,0.02%,141,65,82,17,0,1.14%,66.88,0,-0.098,13082,21769,-8687,56.67,0,20.65%,13.81%
2022/6/16,48.65,48.65,44.2,44.6,43.28,41.51,40.71,39.45,39.48,45.25,40.71,36.17,355,246,124,0,3,0,0,0.01%,4,21978,8,4,44.36%,0,9,0,0,0.02%,85,-56,48,104,0,0.69%,66.88,0,-0.0036,15670,22102,-6432,56.67,0,22.31%,18.06%
2022/6/17,43.85,49.05,43.85,49.05,45.27,42.47,41.16,39.49,39.51,46.96,41.16,35.36,362,318,160,0,3,0,0,0.01%,4,21982,14,10,44.37%,0,9,0,0,0.02%,132,47,85,38,0,1.07%,66.88,0,-1.26,17507,22937,-5430,56.67,0,28.19%,23.12%
2022/6/20,51.8,53.9,50.5,53.9,48.03,43.9,41.85,39.57,39.55,49.85,41.85,33.85,888,474,249,0,3,0,0,0.01%,-2,21980,37,39,44.37%,0,9,0,0,0.02%,220,88,116,28,0,1.78%,66.88,0,0.0099,19103,23559,-4456,56.67,0,38.23%,30.67%
2022/6/21,56.1,58.2,51,54.6,50.13,45.4,42.58,39.65,39.6,52.26,42.58,32.9,1202,652,369,0,3,0,0,0.01%,18,21998,63,45,44.40%,3,12,3,0,0.02%,206,-14,53,67,0,1.66%,66.88,0,-0.2,21417,22538,-1121,56.67,0,45.46%,38.07%
2022/6/22,59.8,60,58.1,60,52.43,47.36,43.61,39.75,39.68,55.78,43.61,31.43,724,706,441,0,3,0,0,0.01%,-7,21991,14,21,44.39%,0,12,0,0,0.02%,413,207,243,36,0,3.34%,66.88,0,0.0044,21942,23475,-1533,56.67,0,55.85%,46.96%
2022/6/23,62.3,65.4,59.9,61.6,55.83,49.56,44.71,39.86,39.77,59.02,44.71,30.4,654,766,506,0,3,0,0,0.01%,13,22004,13,0,44.42%,3,15,3,0,0.03%,335,-78,100,178,0,2.71%,66.88,0,-0.32,22484,23949,-1465,56.67,0,64.01%,55.49%
2022/6/24,61.6,64,59.9,62.5,58.52,51.9,45.84,39.98,39.86,61.91,45.84,29.77,321,758,538,0,3,0,0,0.01%,0,22004,0,0,44.42%,2,17,2,0,0.03%,354,19,85,66,0,2.86%,66.88,0,0.73,22976,23621,-645,56.67,0,70.13%,62.81%
2022/6/27,63.9,64.5,60.7,63.8,60.5,54.27,47.01,40.1,39.96,64.66,47.01,29.36,344,649,562,0,3,0,0,0.01%,0,22009,0,0,44.43%,1,18,1,0,0.04%,468,114,154,40,0,3.78%,66.88,0,0.27,24162,22488,1674,56.67,0,75.10%,68.95%
