時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超,投信持股,買進,賣出,投信持股比例,買賣超,外資持股,買進,賣出,外資持股比例,買賣超,自營商持股,買進,賣出,自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,投信買超佔成交量比重,BBand width,Band%EMA3
2023/8/15,148.5,150,146,147.5,152.3,156.55,161.13,142.96,139.12,174.77,161.13,147.48,1305,1809,1894,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.94%,16.95%
2023/8/16,145,149.5,143.5,148.5,150.1,155.55,159.95,143.21,139.13,173.7,159.95,146.2,1354,1794,1857,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.19%,17.07%
2023/8/17,146.5,152.5,143,151,149.3,154.9,158.93,143.48,139.15,172.12,158.93,145.73,2168,1817,1846,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.61%,16.84%
2023/8/18,151,152,147.5,147.5,148.4,153.35,157.83,143.73,139.15,170.98,157.83,144.67,1003,1526,1766,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.67%,16.75%
2023/8/21,149,149,145.5,147.5,148.4,151.85,156.83,143.98,139.18,169.93,156.83,143.72,740,1314,1673,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.71%,16.73%
2023/8/22,148,150,146.5,147,148.3,150.3,156.03,144.24,139.19,169.47,156.03,142.58,803,1214,1511,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.23%,16.98%
2023/8/23,147,148,145,145,147.6,148.85,155.03,144.51,139.2,168.62,155.03,141.43,623,1067,1431,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.54%,17.26%
2023/8/24,146.5,147.5,143,144.5,146.3,147.8,154.4,144.76,139.19,168.71,154.4,140.09,1228,879,1348,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.54%,17.90%
2023/8/25,144,148,144,146.5,146.1,147.25,153.53,145.05,139.21,167.52,153.53,139.53,1041,887,1206,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.23%,18.06%
2023/8/28,147,149.5,145.5,146.5,145.9,147.15,152.53,145.34,139.25,165.48,152.53,139.57,1004,940,1127,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.99%,17.53%
2023/8/29,147,150,147,150,146.5,147.4,151.98,145.6,139.31,164.37,151.98,139.58,916,962,1088,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.31%,16.92%
2023/8/30,151.5,153,150.5,151,147.7,147.65,151.6,145.91,139.35,163.63,151.6,139.57,1029,1044,1056,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.87%,16.40%
2023/8/31,152,156,151.5,155.5,149.9,148.1,151.5,146.21,139.43,163.37,151.5,139.63,1336,1065,972,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.66%,16.03%
2023/9/1,155.5,158,153.5,155.5,151.7,148.9,151.13,146.48,139.52,161.94,151.13,140.31,1152,1087,987,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.31%,15.17%
2023/9/4,156.5,157.5,153.5,157,153.8,149.85,150.85,146.77,139.64,160.73,150.85,140.97,789,1044,992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.11%,14.14%
2023/9/5,157,162,157,161.5,156.1,151.3,150.8,147.06,139.77,160.46,150.8,141.14,1945,1250,1106,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.81%,13.47%
2023/9/6,156,161,152,160.5,158,152.85,150.85,147.33,139.91,160.69,150.85,141.01,3207,1686,1365,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.05%,13.26%
2023/9/7,159,163,159,160,158.9,154.4,151.1,147.6,140.05,161.59,151.1,140.61,952,1609,1337,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.88%,13.57%
2023/9/8,160.5,163.5,160,162,160.2,155.95,151.6,147.9,140.19,163.11,151.6,140.09,1416,1662,1375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.19%,14.38%
2023/9/11,162.5,162.5,155.5,156,160,156.9,152.03,148.15,140.32,163.53,152.03,140.52,1146,1733,1389,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.13%,14.76%
2023/9/12,155.5,157.5,153,153.5,158.4,157.25,152.33,148.39,140.47,163.65,152.33,141,1131,1570,1410,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.87%,14.81%
2023/9/13,154,156,152,156,157.5,157.75,152.7,148.63,140.62,163.99,152.7,141.41,831,1095,1391,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.79%,14.80%
2023/9/14,156.5,160,156.5,159,157.3,158.1,153.1,148.84,140.8,164.69,153.1,141.51,895,1084,1346,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.14%,14.97%
2023/9/15,160.5,160.5,155.5,158,156.5,158.35,153.63,149.06,141,165.1,153.63,142.15,855,972,1317,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.94%,14.95%
2023/9/18,156.5,159.5,156,156,156.5,158.25,154.05,149.27,141.18,165.21,154.05,142.89,740,890,1312,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.49%,14.72%
2023/9/19,156,157.5,150,150,155.8,157.1,154.2,149.45,141.33,165.06,154.2,143.34,1422,949,1260,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.08%,14.40%
2023/9/20,150,151,145.5,147,154,155.75,154.3,149.63,141.47,164.85,154.3,143.75,1240,1030,1063,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.67%,14.04%
2023/9/21,146,147,143.5,143.5,150.9,154.1,154.25,149.79,141.62,164.99,154.25,143.51,1009,1053,1069,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.93%,13.98%
2023/9/22,142.5,147,141,145.5,148.4,152.45,154.2,149.95,141.81,165.09,154.2,143.31,2223,1327,1149,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.13%,14.05%
2023/9/25,145.5,149.5,145.5,148,146.8,151.65,154.28,150.09,142,164.97,154.28,143.58,575,1294,1092,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.87%,13.96%
2023/9/26,147.5,147.5,143,143,145.4,150.6,153.93,150.16,142.19,165.58,153.93,142.27,842,1178,1063,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.14%,14.55%
2023/9/27,143,143.5,141,142,144.4,149.2,153.48,150.23,142.39,166.19,153.48,140.76,833,1096,1063,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.57%,15.56%
2023/9/28,142.5,144.5,142,144.5,144.6,147.75,152.93,150.27,142.59,166.18,152.93,139.67,540,1003,1028,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.34%,16.45%
2023/10/2,145,147,144.5,145,144.5,146.45,152.4,150.33,142.77,166.03,152.4,138.77,523,663,995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.89%,17.17%
2023/10/3,146,151.5,146,146.5,144.2,145.5,151.88,150.42,142.95,165.57,151.88,138.18,1485,845,1069,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.03%,17.60%
2023/10/4,145.5,145.5,143,143,144.2,144.8,150.95,150.49,143.12,164.41,150.95,137.49,711,818,998,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.84%,17.72%
2023/10/5,144.5,149.5,144,147,145.2,144.8,150.28,150.57,143.3,163.09,150.28,137.46,945,841,969,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.06%,17.39%
2023/10/6,147.5,148,142,145.5,145.4,145,149.55,150.64,143.48,161.71,149.55,137.39,2075,1148,1075,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.26%,16.83%
2023/10/11,146.5,147.5,135,135,143.4,143.95,148.2,150.69,143.64,160.53,148.2,135.87,3653,1774,1218,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.63%,16.73%
2023/10/12,137,144.5,136,142,142.5,143.35,147.5,150.78,143.84,159.56,147.5,135.44,3491,2175,1510,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.36%,16.54%
2023/10/13,142,143,136,137.5,141.4,142.8,146.7,150.86,144.05,159.18,146.7,134.22,2777,2588,1703,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.01%,16.78%
2023/10/16,136.5,137,132,134,138.8,142,145.6,150.92,144.2,158.48,145.6,132.72,2772,2954,1897,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.69%,17.23%
2023/10/17,134.5,136.5,131.5,132,136.1,140.75,144.25,150.97,144.34,156.89,144.25,131.61,1709,2880,2014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.52%,17.38%
2023/10/18,132.5,133.5,130,131,135.3,139.35,142.9,151.03,144.49,155.13,142.9,130.67,1372,2424,2099,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.12%,17.25%
2023/10/19,131,133,129,129.5,132.8,137.65,141.58,151.06,144.62,153.58,141.58,129.57,1705,2067,2121,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.97%,17.11%
2023/10/20,130,130.5,126.5,129.5,131.2,136.3,140.55,151.11,144.76,153,140.55,128.1,1214,1754,2171,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.72%,17.41%
2023/10/23,127,130,125.5,126,129.6,134.2,139.5,151.16,144.91,153.09,139.5,125.91,1360,1472,2213,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.48%,18.44%
2023/10/24,127,128,124,125.5,128.3,132.2,138.6,151.21,145.04,153.34,138.6,123.86,1665,1463,2172,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.27%,19.86%
2023/10/25,126.5,129,126,127,127.5,131.4,137.68,151.29,145.2,152.88,137.68,122.47,1642,1517,1971,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.09%,20.98%
2023/10/26,124.5,126,121,121,125.8,129.3,136.33,151.35,145.33,152.4,136.33,120.25,1571,1490,1779,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.58%,22.28%
2023/10/27,120.5,122,113.5,120.5,124,127.6,135.2,151.4,145.43,152.36,135.2,118.04,3299,1907,1831,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.38%,23.83%
2023/10/30,122,124,120,120.5,122.9,126.25,134.13,151.43,145.56,152.12,134.13,116.13,1248,1885,1679,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.83%,25.33%
2023/10/31,121,121,115,115,120.8,124.55,132.65,151.45,145.64,151.8,132.65,113.5,2035,1959,1711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.87%,27.10%
2023/11/1,116.5,120,116,118.5,119.1,123.3,131.33,151.44,145.71,150.54,131.33,112.11,1840,1999,1758,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.26%,28.18%
2023/11/2,120,122,119.5,121.5,119.2,122.5,130.08,151.43,145.8,148.41,130.08,111.74,1098,1904,1697,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.19%,28.19%
2023/11/3,122,122.5,120.5,122,119.5,121.75,129.03,151.48,145.88,146.67,129.03,111.38,800,1404,1656,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27.36%,27.77%
2023/11/6,124,129.5,123.5,128,121,121.95,128.08,151.56,145.97,143.68,128.08,112.47,2767,1708,1797,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.36%,26.07%
2023/11/7,127.5,134.5,127,132,124.4,122.6,127.4,151.65,146.08,140.96,127.4,113.84,3170,1935,1947,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.29%,23.68%
2023/11/8,132.5,136.5,130,135,127.7,123.4,127.4,151.73,146.21,140.96,127.4,113.84,2482,2063,2031,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.29%,22.49%
2023/11/9,134,136.5,132.5,133,130,124.6,126.95,151.76,146.33,139.07,126.95,114.83,1470,2138,2021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.09%,20.79%
2023/11/10,133,134.5,131,132,132,125.75,126.68,151.78,146.44,138.05,126.68,115.3,850,2148,1776,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.95%,19.37%
2023/11/13,134,140.5,133,134,133.2,127.1,126.68,151.82,146.55,138.05,126.68,115.3,3232,2241,1974,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.95%,18.66%
2023/11/14,134.5,136.5,132,135,133.8,129.1,126.83,151.85,146.62,138.55,126.83,115.1,1324,1872,1903,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.49%,18.57%
2023/11/15,136,138,134.5,136,134,130.85,127.08,151.89,146.71,139.34,127.08,114.81,1666,1708,1886,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.31%,18.94%
2023/11/16,136,137,134.5,134.5,134.3,132.15,127.33,151.92,146.8,139.98,127.33,114.67,528,1520,1829,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.88%,19.41%
2023/11/17,134.5,139,134.5,137.5,135.4,133.7,127.73,151.99,146.89,141.11,127.73,114.34,1516,1653,1901,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.96%,20.19%
2023/11/20,139,146.5,137.5,142.5,137.1,135.15,128.55,152.06,147.03,143.37,128.55,113.73,4418,1890,2066,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.05%,21.62%
2023/11/21,144,148.5,143,145,139.1,136.45,129.53,152.16,147.17,145.9,129.53,113.15,3499,2325,2099,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.28%,23.45%
2023/11/22,144.5,149,143.5,148,141.5,137.75,130.58,152.25,147.31,148.76,130.58,112.39,2316,2455,2082,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27.85%,25.65%
2023/11/23,151,161.5,150.5,150.5,144.7,139.5,132.05,152.35,147.44,151.62,132.05,112.48,7921,3934,2727,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.64%,27.65%
2023/11/24,154,160,151,159.5,149.1,142.25,134,152.47,147.57,156.18,134,111.82,9084,5448,3550,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.10%,30.37%
