時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2022/12/19,89,89,88.5,88.5,88.9,89.59,89.91,91.57,93.42,91.92,89.91,87.9,2,7,9,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,-0.27,17258,23194,-5936,88.77,0,0,0,4.48%,4.30%
2022/12/20,87.6,87.7,87.5,87.5,88.84,89.2,89.81,91.53,93.34,92.08,89.81,87.54,4,7,7,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,-0.089,16981,24179,-7198,87.6,0,0,0,5.05%,4.68%
2022/12/21,89.5,89.5,87.5,87.5,88.34,88.92,89.69,91.5,93.25,92.16,89.69,87.21,4,5,7,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.18,16634,24163,-7529,88.5,0,0,0,5.52%,5.10%
2022/12/22,88,88,87,87,87.84,88.52,89.56,91.44,93.17,92.3,89.56,86.82,20,6,9,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.22,16647,23894,-7247,87.32,0,0,0,6.12%,5.61%
2022/12/23,86.5,86.5,86.5,86.5,87.4,88.08,89.38,91.37,93.07,92.41,89.38,86.35,7,7,9,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,1.21,15769,23979,-8210,86.5,0,0,0,6.78%,6.20%
2022/12/26,86.5,87.9,86,87.9,87.28,88.09,89.23,91.31,92.99,92.23,89.23,86.22,4,8,7,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.29,15670,24054,-8384,86.72,0,0,0,6.73%,6.46%
2022/12/27,87.5,88.7,86,88.7,87.52,88.18,89.14,91.25,92.92,92.1,89.14,86.18,38,15,11,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.84,15999,23942,-7943,87.23,0,0,0,6.64%,6.55%
2022/12/28,86,86,86,86,87.22,87.78,88.92,91.19,92.83,92.1,88.92,85.73,1,14,10,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.092,15704,24724,-9020,86.02,0,0,0,7.17%,6.86%
2022/12/29,87.9,87.9,87.9,87.9,87.4,87.62,88.81,91.13,92.77,91.97,88.81,85.64,2,10,8,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.45,14844,24880,-10036,87.9,0,0,0,7.13%,7.00%
2022/12/30,87.9,87.9,87.9,87.9,87.68,87.54,88.68,91.07,92.69,91.77,88.68,85.58,0,9,8,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.95,14389,24603,-10214,0,0,0,0,6.97%,6.98%
2023/1/3,87.9,87.9,87.9,87.9,87.68,87.48,88.54,91.01,92.62,91.5,88.54,85.57,0,8,8,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.76,12524,23346,-10822,0,0,0,0,6.69%,6.84%
2023/1/4,87.9,87.9,87.9,87.9,87.52,87.52,88.36,90.94,92.55,91.02,88.36,85.7,0,1,8,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.63,11178,21415,-10237,0,0,0,0,6.03%,6.43%
2023/1/5,88.8,89.2,87.6,89,88.12,87.67,88.3,90.89,92.49,90.83,88.3,85.76,8,2,8,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.054,10442,20659,-10217,88.86,0,0,0,5.73%,6.08%
2023/1/6,89,89,89,89,88.34,87.87,88.2,90.83,92.43,90.43,88.2,85.96,10,4,7,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.8,10408,19837,-9429,89,0,0,0,5.07%,5.58%
2023/1/9,88.9,88.9,88.9,88.9,88.54,88.11,88.1,90.79,92.37,89.99,88.1,86.2,0,4,6,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,1.43,10500,18372,-7872,0,0,0,0,4.31%,4.94%
2023/1/10,89,89,87.5,89,88.76,88.22,88.16,90.75,92.27,90.09,88.16,86.22,8,5,7,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.73,10885,18156,-7271,88.81,0,0,0,4.38%,4.66%
2023/1/11,89,89,89,89,88.98,88.25,88.22,90.72,92.19,90.17,88.22,86.26,18,9,5,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.38,10862,18208,-7346,89,0,0,0,4.44%,4.55%
2023/1/12,88,88,88,88,88.78,88.45,88.12,90.68,92.13,89.89,88.12,86.34,1,7,5,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.64,10875,18072,-7197,88,0,0,0,4.04%,4.29%
2023/1/13,89,90.5,88,90.5,89.08,88.71,88.17,90.65,92.08,90.14,88.17,86.19,37,13,8,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.46,10608,17929,-7321,89.05,0,0,0,4.49%,4.39%
2023/1/16,90.4,91.5,90,90,89.3,88.92,88.23,90.62,92.05,90.35,88.23,86.11,9,15,9,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,-0.057,10765,17769,-7004,90.91,0,0,0,4.81%,4.60%
2023/1/17,90,96.5,90,96.5,90.8,89.78,88.63,90.61,92.04,92.82,88.63,84.44,61,25,15,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,-2.1,9958,17629,-7671,93.55,0,0,0,9.45%,7.02%
2023/1/30,99,99.4,96.5,96.5,92.3,90.64,89.08,90.59,92.03,94.45,89.08,83.71,95,41,25,0,0,0,0,0.00%,-2,36,0,2,0.12%,0,0,0,0,0.00%,0,0,0.96,10112,15995,-5883,98.37,0,0,0,12.06%,9.54%
2023/1/31,97,97,94.5,94.5,93.6,91.19,89.43,90.58,92.01,95.24,89.43,83.62,39,48,28,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.42,9915,16401,-6486,95.32,0,0,0,12.99%,11.27%
2023/2/1,95,96.7,93,96.7,94.84,91.96,89.92,90.59,91.98,96.41,89.92,83.42,57,52,33,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.59,9740,16291,-6551,94.28,0,0,0,14.45%,12.86%
2023/2/2,96.1,96.1,93.8,95.9,96.02,92.66,90.39,90.6,91.94,97.18,90.39,83.59,18,54,34,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.73,10176,16036,-5860,95.55,0,0,0,15.03%,13.94%
2023/2/3,96.2,96.8,95,96.5,96.02,93.41,90.82,90.58,91.92,98,90.82,83.63,12,44,35,0,0,0,0,0.00%,1,37,1,0,0.13%,0,0,0,0,0.00%,0,0,0.35,10046,16036,-5990,95.38,0,0,0,15.83%,14.88%
2023/2/6,96,96,96,96,95.92,94.11,91.18,90.56,91.89,98.64,91.18,83.72,3,26,33,0,0,0,0,0.00%,0,37,0,0,0.13%,0,0,0,0,0.00%,0,0,0.38,9999,16419,-6420,96.02,0,0,0,16.35%,15.62%
2023/2/7,94.7,96,94.6,96,96.22,94.91,91.68,90.54,91.87,99.02,91.68,84.34,10,20,34,0,0,0,0,0.00%,0,37,0,0,0.13%,0,0,0,0,0.00%,0,0,0.61,10009,16484,-6475,95.17,0,0,0,16.01%,15.81%
2023/2/8,95.7,96,95.7,95.9,96.06,95.45,92.08,90.53,91.86,99.42,92.08,84.74,9,10,31,0,0,0,0,0.00%,0,37,0,0,0.13%,0,0,0,0,0.00%,0,0,0.87,9852,16156,-6304,95.84,0,0,0,15.95%,15.88%
2023/2/9,95.9,95.9,95.9,95.9,96.06,96.04,92.48,90.52,91.84,99.74,92.48,85.22,2,7,31,0,0,0,0,0.00%,0,37,0,0,0.13%,0,0,0,0,0.00%,0,0,-0.059,9547,16218,-6671,95.79,0,0,0,15.70%,15.79%
2023/2/10,95.9,95.9,95.9,95.9,95.94,95.98,92.88,90.51,91.82,99.97,92.88,85.79,4,6,25,0,0,0,0,0.00%,0,37,0,0,0.13%,0,0,0,0,0.00%,0,0,0.11,9430,16339,-6909,95.9,0,0,0,15.26%,15.53%
2023/2/13,95.4,95.9,94.3,94.3,95.6,95.76,93.2,90.49,91.79,99.93,93.2,86.47,12,7,17,0,0,0,0,0.00%,-1,36,0,1,0.12%,0,0,0,0,0.00%,0,0,-0.29,9247,16654,-7407,95.33,0,0,0,14.44%,14.98%
2023/2/14,94.6,94.6,93.8,94,95.2,95.71,93.45,90.47,91.77,99.9,93.45,87,14,8,14,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.53,9356,16617,-7261,94.11,0,0,0,13.80%,14.39%
2023/2/15,93.5,93.9,92.2,93.9,94.8,95.43,93.7,90.45,91.76,99.81,93.7,87.58,13,9,10,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.68,8903,16939,-8036,92.78,0,0,0,13.06%,13.73%
2023/2/16,92,93.7,90.3,93.4,94.3,95.18,93.92,90.44,91.74,99.64,93.92,88.2,33,15,11,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.67,8774,16513,-7739,91.77,0,0,0,12.17%,12.95%
2023/2/17,93.3,93.5,93.3,93.4,93.8,94.87,94.14,90.43,91.74,99.4,94.14,88.88,11,17,11,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.49,7890,16506,-8616,93.44,0,0,0,11.18%,12.06%
2023/2/20,93.3,93.4,91.3,92,93.34,94.47,94.29,90.44,91.71,99.11,94.29,89.47,10,16,12,0,0,0,0,0.00%,1,37,1,0,0.13%,0,0,0,0,0.00%,0,0,0.38,7795,16345,-8550,92.41,0,0,0,10.22%,11.14%
2023/2/21,92.7,93,92.7,93,93.14,94.17,94.54,90.45,91.68,98.46,94.54,90.62,7,15,12,0,0,0,0,0.00%,0,37,0,0,0.13%,0,0,0,0,0.00%,0,0,0.63,7818,16344,-8526,92.86,0,0,0,8.30%,9.72%
2023/2/22,93,94.5,93,93.8,93.12,93.96,94.71,90.46,91.64,98.19,94.71,91.22,19,16,13,0,0,0,0,0.00%,-1,36,0,1,0.12%,0,0,0,0,0.00%,0,0,-0.073,7755,16324,-8569,93.69,0,0,0,7.36%,8.54%
2023/2/23,93.8,94.6,93.8,94.4,93.32,93.81,94.93,90.47,91.62,97.67,94.93,92.18,7,11,13,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.048,7759,16001,-8242,94.37,0,0,0,5.78%,7.16%
2023/2/24,92.1,94.4,92.1,94,93.44,93.62,94.8,90.45,91.6,97.47,94.8,92.13,30,15,16,0,0,0,0,0.00%,-1,35,0,1,0.12%,0,0,0,0,0.00%,0,0,0.19,7532,16169,-8637,93.73,0,0,0,5.64%,6.40%
2023/3/1,92.7,93.9,92.2,93.9,93.82,93.58,94.67,90.42,91.59,97.25,94.67,92.09,7,14,15,0,0,0,0,0.00%,0,35,0,0,0.12%,0,0,0,0,0.00%,0,0,0.32,7555,16194,-8639,92.72,0,0,0,5.45%,5.92%
2023/3/2,92.8,92.8,91.9,92,93.62,93.38,94.55,90.4,91.58,97.38,94.55,91.71,48,22,19,0,0,0,0,0.00%,0,35,0,0,0.12%,0,0,0,0,0.00%,0,0,0.98,7518,16247,-8729,92.09,0,0,0,5.99%,5.96%
2023/3/3,92.6,92.6,92.3,92.6,93.38,93.25,94.34,90.37,91.55,97.11,94.34,91.57,8,20,18,0,0,0,0,0.00%,0,35,0,0,0.12%,0,0,0,0,0.00%,0,0,0.77,7512,16080,-8568,92.53,0,0,0,5.87%,5.91%
2023/3/6,92.6,92.6,92.2,92.4,92.98,93.15,94.17,90.35,91.52,96.96,94.17,91.37,9,20,16,0,0,0,0,0.00%,0,35,0,0,0.12%,0,0,0,0,0.00%,0,0,0.72,7563,15726,-8163,92.42,0,0,0,5.94%,5.93%
2023/3/7,92.4,92.6,91.7,92.6,92.7,93.07,93.97,90.34,91.49,96.63,93.97,91.31,20,18,17,0,0,0,0,0.00%,0,35,0,0,0.12%,0,0,0,0,0.00%,0,0,0.96,7257,15512,-8255,91.97,0,0,0,5.66%,5.79%
2023/3/8,92.5,93.2,92.3,92.3,92.38,93.1,93.79,90.36,91.46,96.37,93.79,91.2,14,20,17,0,0,0,0,0.00%,0,35,0,0,0.12%,0,0,0,0,0.00%,0,0,0.067,7233,15628,-8395,92.64,0,0,0,5.50%,5.65%
2023/3/9,92.3,92.3,92,92.3,92.44,93.03,93.6,90.36,91.43,96.05,93.6,91.15,12,13,17,0,0,0,0,0.00%,0,35,0,0,0.12%,0,0,0,0,0.00%,0,0,0.51,7228,15630,-8402,92.19,0,0,0,5.23%,5.44%
2023/3/10,91.1,92.3,91.1,92.3,92.38,92.88,93.42,90.36,91.4,95.69,93.42,91.15,5,12,16,0,0,0,0,0.00%,0,35,0,0,0.12%,0,0,0,0,0.00%,0,0,0.31,7283,16642,-9359,91.42,0,0,0,4.85%,5.14%
2023/3/13,91,91,88.8,90.3,91.96,92.47,93.14,90.35,91.36,95.49,93.14,90.79,32,17,19,0,0,0,0,0.00%,-1,34,0,1,0.12%,0,0,0,0,0.00%,0,0,0.56,7376,16132,-8756,89.79,0,0,0,5.05%,5.10%
2023/3/14,88.8,89.7,88.1,89.7,91.38,92.04,92.83,90.33,91.32,95.28,92.83,90.38,11,15,17,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.81,7499,16868,-9369,88.63,0,0,0,5.28%,5.19%
2023/3/15,89.6,90.2,88.7,88.7,90.66,91.52,92.55,90.31,91.27,95.49,92.55,89.61,10,14,17,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,1.1,9114,16785,-7671,89.27,0,0,0,6.36%,5.77%
2023/3/16,87.2,89.7,87.2,88.5,89.9,91.17,92.28,90.29,91.22,95.62,92.28,88.93,15,15,14,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.5,9293,16984,-7691,88.8,0,0,0,7.26%,6.52%
2023/3/17,88.8,90.3,87.2,90.3,89.5,90.94,92.1,90.29,91.18,95.46,92.1,88.73,13,16,14,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.92,9402,16582,-7180,88.59,0,0,0,7.31%,6.91%
2023/3/20,90,90,87.3,88,89.04,90.5,91.83,90.28,91.14,95.58,91.83,88.07,34,17,17,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,1.42,8871,16583,-7712,88.03,0,0,0,8.17%,7.54%
2023/3/21,88,88,88,88,88.7,90.04,91.56,90.27,91.1,95.58,91.56,87.53,2,15,15,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.82,8891,16581,-7690,88,0,0,0,8.79%,8.17%
2023/3/22,88.8,89.4,88.8,89.4,88.84,89.75,91.43,90.26,91.08,95.55,91.43,87.3,8,14,14,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.25,9440,16124,-6684,88.99,0,0,0,9.03%,8.60%
2023/3/23,88.9,89.3,88.2,89.2,88.98,89.44,91.24,90.24,91.04,95.4,91.24,87.07,15,14,15,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.43,10118,16199,-6081,88.92,0,0,0,9.14%,8.87%
2023/3/24,89.2,89.6,88.6,89.4,88.8,89.15,91.02,90.2,91.02,95.08,91.02,86.95,14,15,15,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.97,11138,15989,-4851,89.19,0,0,0,8.94%,8.90%
2023/3/27,90,90,90,90,89.2,89.12,90.8,90.19,90.99,94.57,90.8,87.02,1,8,12,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.061,11568,16050,-4482,90,0,0,0,8.32%,8.61%
2023/3/28,91,91,88.6,88.6,89.32,89.01,90.53,90.16,90.95,94.11,90.53,86.94,9,9,12,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.13,11837,16417,-4580,89.64,0,0,0,7.93%,8.27%
2023/3/29,88.2,88.5,88,88.5,89.14,88.99,90.26,90.13,90.91,93.59,90.26,86.92,10,10,12,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.21,11789,16419,-4630,88.25,0,0,0,7.39%,7.83%
2023/3/30,88.5,89.5,88.3,89.4,89.18,89.08,90.13,90.08,90.88,93.38,90.13,86.87,7,8,11,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.12,10896,16142,-5246,88.81,0,0,0,7.22%,7.53%
2023/3/31,89,90,88.2,89.5,89.2,89,89.97,90.06,90.85,93.03,89.97,86.91,10,7,11,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.34,10712,16230,-5518,89.05,0,0,0,6.80%,7.16%
2023/4/6,89.5,89.5,89,89.3,89.06,89.13,89.82,90.03,90.83,92.67,89.82,86.96,7,9,8,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.089,10402,16445,-6043,89.35,0,0,0,6.36%,6.76%
2023/4/7,89.2,89.5,89.2,89.5,89.24,89.28,89.66,89.98,90.79,92.22,89.66,87.1,9,9,9,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.088,10407,16336,-5929,89.36,0,0,0,5.70%,6.23%
2023/4/10,89.5,89.5,89.5,89.5,89.44,89.29,89.52,89.94,90.74,91.77,89.52,87.27,0,7,8,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.14,10459,16334,-5875,0,0,0,0,5.03%,5.63%
2023/4/11,89.5,89.6,88.5,89.4,89.44,89.31,89.38,89.91,90.7,91.23,89.38,87.52,11,7,8,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.13,9688,15872,-6184,89.28,0,0,0,4.15%,4.89%
2023/4/12,89.1,90.4,88.3,89.5,89.44,89.32,89.24,89.89,90.66,90.52,89.24,87.95,12,8,8,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.14,9248,15880,-6632,89,0,0,0,2.89%,3.89%
2023/4/13,89,89,87.9,88.4,89.26,89.16,89.14,89.86,90.62,90.38,89.14,87.9,15,9,9,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.19,8967,16181,-7214,88.33,0,0,0,2.78%,3.33%
2023/4/14,89.1,89.4,88.8,89.4,89.24,89.24,89.13,89.85,90.59,90.34,89.13,87.91,8,9,9,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.33,8997,15858,-6861,89.14,0,0,0,2.73%,3.03%
2023/4/17,89.5,89.8,89.3,89.8,89.3,89.37,89.18,89.84,90.55,90.42,89.18,87.94,5,10,8,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.1,8457,15864,-7407,89.62,0,0,0,2.77%,2.90%
2023/4/18,88.8,89,88.2,89,89.22,89.33,89.21,89.84,90.51,90.4,89.21,88.01,7,9,8,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.21,8426,16016,-7590,88.61,0,0,0,2.69%,2.79%
2023/4/19,88.8,89,88.4,88.4,89,89.22,89.11,89.83,90.47,90.25,89.11,87.97,6,8,8,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.4,8652,16214,-7562,88.81,0,0,0,2.55%,2.67%
2023/4/20,88.1,89.7,88.1,89.7,89.26,89.26,89.2,89.83,90.45,90.24,89.2,88.15,2,6,8,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.35,8638,16329,-7691,88.9,0,0,0,2.34%,2.50%
2023/4/21,89.3,89.4,88.1,88.4,89.06,89.15,89.22,89.81,90.43,90.18,89.22,88.25,8,6,7,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.24,8676,16667,-7991,88.62,0,0,0,2.16%,2.33%
2023/4/24,88.4,88.4,88.4,88.4,88.78,89.04,89.17,89.81,90.42,90.19,89.17,88.14,0,5,7,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.2,8725,16672,-7947,89.9,0,0,0,2.29%,2.31%
2023/4/25,88,88,87.5,87.5,88.48,88.85,89.08,89.78,90.4,90.33,89.08,87.83,3,4,7,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.22,9073,17172,-8099,87.69,0,0,0,2.81%,2.56%
2023/4/26,87.5,88.4,87.5,88.4,88.48,88.74,89.03,89.76,90.39,90.31,89.03,87.75,7,4,6,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.16,9072,17213,-8141,88.11,0,0,0,2.87%,2.71%
2023/4/27,89.3,89.4,88.4,88.4,88.22,88.74,88.95,89.74,90.37,90.17,88.95,87.73,5,5,5,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.52,9227,17290,-8063,89.17,0,0,0,2.75%,2.73%
2023/4/28,88.5,88.5,88,88,88.14,88.6,88.92,89.71,90.33,90.2,88.92,87.64,11,5,5,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.72,9239,16852,-7613,88.37,0,0,0,2.89%,2.81%
2023/5/2,86.6,87.8,86.5,87.5,87.96,88.37,88.87,89.72,90.28,90.29,88.87,87.45,11,7,6,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.59,9205,16742,-7537,87.11,0,0,0,3.19%,3.00%
2023/5/3,86.5,87,86.5,86.9,87.84,88.16,88.75,89.75,90.24,90.38,88.75,87.11,4,8,6,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.31,9212,16932,-7720,86.86,0,0,0,3.68%,3.34%
2023/5/4,86.9,86.9,86.9,86.9,87.54,88.01,88.62,89.79,90.19,90.39,88.62,86.84,1,6,5,0,0,0,0,0.00%,0,34,0,0,0.12%,0,0,0,0,0.00%,0,0,0.79,9246,16868,-7622,86.9,0,0,0,4.01%,3.67%
2023/5/5,88,88,87.6,87.6,87.38,87.8,88.53,89.82,90.15,90.33,88.53,86.73,4,6,5,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.39,9389,16594,-7205,87.85,0,0,0,4.07%,3.87%
2023/5/8,88,88,88,88,87.38,87.76,88.46,89.85,90.13,90.21,88.46,86.7,4,5,5,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.47,9411,16421,-7010,88.07,0,0,0,3.97%,3.92%
2023/5/9,88.1,88.1,87,88.1,87.5,87.73,88.39,89.85,90.12,90.08,88.39,86.69,5,4,6,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.066,9671,16421,-6750,87.87,0,0,0,3.84%,3.88%
2023/5/10,88,88.7,88,88.3,87.78,87.81,88.33,89.87,90.11,89.96,88.33,86.7,6,4,6,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.46,9700,16588,-6888,88.52,0,0,0,3.69%,3.79%
2023/5/11,88.3,88.3,88.3,88.3,88.06,87.8,88.27,89.88,90.1,89.81,88.27,86.73,1,4,5,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.22,9681,16650,-6969,88.3,0,0,0,3.49%,3.64%
2023/5/12,87,88.3,87,88.3,88.2,87.79,88.27,89.9,90.07,89.8,88.27,86.73,7,5,5,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.2,9696,16651,-6955,87.92,0,0,0,3.49%,3.56%
2023/5/15,88,88,88,88,88.2,87.79,88.2,89.9,90.05,89.65,88.2,86.74,2,4,5,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.58,9753,16660,-6907,87.96,0,0,0,3.29%,3.43%
2023/5/16,88.1,88.1,85,88.1,88.2,87.85,88.11,89.89,90.03,89.36,88.11,86.86,8,5,4,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,-0.35,9371,16201,-6830,86.94,0,0,0,2.84%,3.13%
2023/5/17,88,88.4,88,88.4,88.22,88,88.08,89.86,90.02,89.27,88.08,86.89,15,7,5,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.054,9370,15915,-6545,88.25,0,0,0,2.70%,2.92%
2023/5/18,88.8,89.2,88.8,89.2,88.4,88.23,88.12,89.83,90.01,89.4,88.12,86.84,2,7,5,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,-0.084,9229,15743,-6514,88.94,0,0,0,2.91%,2.91%
2023/5/19,88.8,88.8,88,88,88.34,88.27,88.04,89.81,90,89.09,88.04,86.98,31,12,8,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.088,9042,15612,-6570,88.43,0,0,0,2.40%,2.66%
2023/5/22,88,88,87.5,87.5,88.24,88.22,87.99,89.79,89.99,89.06,87.99,86.92,3,12,8,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,-0.23,9338,15612,-6274,87.81,0,0,0,2.43%,2.54%
2023/5/23,87.5,88,87.5,87.6,88.14,88.17,87.95,89.77,89.98,89.01,87.95,86.89,4,11,8,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,-0.12,9582,15612,-6030,87.78,0,0,0,2.42%,2.48%
2023/5/24,87.6,87.6,87.6,87.6,87.98,88.1,87.96,89.74,89.95,89.01,87.96,86.9,0,8,7,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,-0.02,9655,15695,-6040,0,0,0,0,2.40%,2.44%
2023/5/25,87.2,90,87.2,90,88.14,88.27,88.04,89.72,89.92,89.41,88.04,86.66,18,11,9,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,0.38,9438,15476,-6038,89.56,0,0,0,3.12%,2.78%
2023/5/26,91,91,91,91,88.74,88.54,88.17,89.7,89.91,90.05,88.17,86.28,1,5,8,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,-0.018,9425,15022,-5597,91,0,0,0,4.27%,3.53%
2023/5/29,93,93,90.8,91,89.44,88.84,88.32,89.69,89.9,90.56,88.32,86.07,21,9,10,0,0,0,0,0.00%,0,49,0,0,0.17%,0,0,0,0,0.00%,0,0,-0.17,9414,14560,-5146,91.07,0,0,0,5.09%,4.31%
